id;name;type;mttf;eff;aquisitionCost
2;ACSource2;ACSource;4393.33604140227;98.68153779589491;17417.825178833853
3;ACSource3;ACSource;4076.57534521618;98.98315516676372;14439.736644473534
4;ACSource4;ACSource;5471.763225235862;93.2281603090636;11508.428549643224
5;ACSource5;ACSource;5946.680977619299;97.905971379054;14057.559040222523
6;ACSource6;ACSource;4652.652517867569;94.04272199253161;12959.015386678224
7;ACSource7;ACSource;4116.816216225232;97.4863761920608;17981.66826169906
8;ACSource8;ACSource;2323.8924761417156;97.60979569448111;12545.535981259158
9;ACSource9;ACSource;3683.8296947430053;98.33273321860706;13899.377836617485
10;ACSource10;ACSource;2487.340742579292;96.4030142218336;12301.06642816718
11;ACSource11;ACSource;5074.26890936267;96.24565591578764;14570.590317791673
12;ACSource12;ACSource;2856.527884531167;99.72269094165189;12172.461330108885
13;ACSource13;ACSource;6002.503097466669;97.67969248929899;18451.253910778003
14;ACSource14;ACSource;2388.0069125711634;94.14061463328453;18016.36522242074
15;ACSource15;ACSource;4215.786131569722;99.20610687618135;14397.034941281576
16;ACSource16;ACSource;4490.6777542155605;96.3632291930377;18562.336539264263
17;ACSource17;ACSource;4941.312157417598;92.8125366962461;16365.69709004381
18;ACSource18;ACSource;2210.200765752288;92.61304322690825;17224.4129197991
19;ACSource19;ACSource;2378.164683548287;99.52815271983226;13273.316193140801
20;ACSource20;ACSource;3589.2512217072654;94.91003232349533;15904.005409257996
21;ACSource21;ACSource;5041.457041267733;96.28224139066927;16402.826533603504
22;ACSource22;ACSource;4204.689209420443;94.53580505094611;14703.839610429957
23;ACSource23;ACSource;5566.021786885549;91.62913088797943;16962.256581371537
24;ACSource24;ACSource;3645.8915306938857;94.94384730746032;14123.681394662455
25;ACSource25;ACSource;2869.667896796494;97.43502322256198;14532.117783913562
26;ACSource26;ACSource;2825.968172473312;97.00553036617688;17419.22059880874
27;ACSource27;ACSource;4911.026320230971;92.79353488366766;12628.664411937643
28;ACSource28;ACSource;5741.148299522665;94.28716127007918;17062.766327599664
29;ACSource29;ACSource;4891.914686503702;93.09275042082385;18633.01432988117
30;ACSource30;ACSource;2310.356277222762;90.64995409762838;13311.891465343988
31;ACSource31;ACSource;3969.334341490033;97.45503605212635;18250.433183147426
32;ACSource32;ACSource;6234.317173469859;90.57374352325229;12785.002314741954
33;ACSource33;ACSource;2815.8536227248624;99.1321123530789;15863.450714937593
34;ACSource34;ACSource;3584.1333676930317;95.70882358217547;13402.691421095064
35;ACSource35;ACSource;5890.225281993346;94.53636385420629;14935.016391358513
36;ACSource36;ACSource;4866.203049065822;96.87777360526395;15923.92140723933
37;ACSource37;ACSource;4351.447227564646;96.95464098112652;14100.782165057335
38;ACSource38;ACSource;6041.937130040227;92.94826161147886;16906.416351473865
39;ACSource39;ACSource;2750.7156576421708;93.06401985811581;12524.04520218576
40;ACSource40;ACSource;2875.6277787629488;90.73088313050224;13922.476026161756
41;ACSource41;ACSource;5666.279196088673;94.99894234487867;12773.189153128707
42;ACSource42;ACSource;5305.996985837997;90.84627785612506;11662.747178849324
43;ACSource43;ACSource;4838.32930304625;94.91868077196017;13133.992506725936
44;ACSource44;ACSource;2320.6816756877874;94.4733463959233;16660.776757161428
45;ACSource45;ACSource;4314.804837032256;99.07622437422013;17391.326715545038
46;ACSource46;ACSource;4797.783817813011;90.97899905320763;11746.521335930005
47;ACSource47;ACSource;4497.2288251357295;97.94397880874978;12874.047385359374
48;ACSource48;ACSource;3804.5308645096447;98.79275538804448;14815.030213173719
49;ACSource49;ACSource;4079.115149149947;97.51040992708849;16159.8115477337
50;ACSource50;ACSource;4105.275152108392;94.14578605620031;13131.447413204933
1;GeneratorGroup1;GeneratorGroup;2085.7830543354853;25.08976010234646;529456.3511871481
2;GeneratorGroup2;GeneratorGroup;2967.5111349041354;25.688511675925792;523563.51646327943
3;GeneratorGroup3;GeneratorGroup;1736.3793293232327;24.001094073449;744937.2519048355
4;GeneratorGroup4;GeneratorGroup;2045.6399667574653;25.61182380267223;326599.6722980548
5;GeneratorGroup5;GeneratorGroup;3072.0943931746033;24.202571139048775;373295.2054522526
6;GeneratorGroup6;GeneratorGroup;2718.6955246184743;23.88520373883609;184050.50762907372
7;GeneratorGroup7;GeneratorGroup;1834.3764072590366;24.554023394006727;266868.8954903311
8;GeneratorGroup8;GeneratorGroup;2950.569420548354;24.509467200922867;507997.1130511546
9;GeneratorGroup9;GeneratorGroup;1569.369466289395;24.311529904894027;521620.2613033126
10;GeneratorGroup10;GeneratorGroup;1895.0269715707082;24.225546811371114;598114.2155524619
11;GeneratorGroup11;GeneratorGroup;2719.0678041778515;24.515556736669136;491871.28069162794
12;GeneratorGroup12;GeneratorGroup;3125.8063931838133;25.467371782268494;128902.24500528148
13;GeneratorGroup13;GeneratorGroup;1604.354494926176;23.81361674441444;366150.3077204567
14;GeneratorGroup14;GeneratorGroup;2572.392430480945;24.83068423553263;410845.87060252554
15;GeneratorGroup15;GeneratorGroup;1473.121799328321;25.99646337649159;663284.5566100143
16;GeneratorGroup16;GeneratorGroup;1938.4462220196715;25.57459193790621;416974.23403895786
17;GeneratorGroup17;GeneratorGroup;2109.0870869871214;25.390942723752463;713606.7187203359
18;GeneratorGroup18;GeneratorGroup;1222.2499031053467;25.47896422028893;237834.17098153365
19;GeneratorGroup19;GeneratorGroup;1155.1852031641347;24.72292296808715;726272.1556120208
20;GeneratorGroup20;GeneratorGroup;2746.20439012393;25.287535305142892;343148.6267690432
21;GeneratorGroup21;GeneratorGroup;2842.8465749029065;24.874627480948266;393419.01504819933
22;GeneratorGroup22;GeneratorGroup;1412.2195478797487;24.782818422258817;689860.7478915617
23;GeneratorGroup23;GeneratorGroup;1347.2738688164814;25.298980388619814;182504.14653613864
24;GeneratorGroup24;GeneratorGroup;1146.2467697548568;25.057278845546602;434598.23660449864
25;GeneratorGroup25;GeneratorGroup;2187.638752932942;24.470843611047734;671170.2145127385
26;GeneratorGroup26;GeneratorGroup;1527.8576237936131;25.704395236110045;60702.75140288983
27;GeneratorGroup27;GeneratorGroup;2952.4535229511876;24.88024249422827;587795.7818362839
28;GeneratorGroup28;GeneratorGroup;1231.9691376245364;23.750554560554964;294264.27962969604
29;GeneratorGroup29;GeneratorGroup;1758.1754391859322;25.224631784590674;340837.7331968199
30;GeneratorGroup30;GeneratorGroup;1712.003875824084;25.802602447290553;131799.06418412895
31;GeneratorGroup31;GeneratorGroup;1336.2095191880765;25.007099991912497;60182.946580730524
32;GeneratorGroup32;GeneratorGroup;2357.0587225441927;25.548296031607656;710020.7777180016
33;GeneratorGroup33;GeneratorGroup;2999.1388823855614;25.28112150797063;93499.55554933465
34;GeneratorGroup34;GeneratorGroup;2275.3077685095323;25.41598315880101;551814.9053346446
35;GeneratorGroup35;GeneratorGroup;3124.3869469587767;25.213385008904204;574803.9143418804
36;GeneratorGroup36;GeneratorGroup;2539.7954700205755;25.83224841511596;235785.24294995607
37;GeneratorGroup37;GeneratorGroup;2297.156943062074;24.417514813969536;579136.7482659811
38;GeneratorGroup38;GeneratorGroup;2499.069495034196;24.589804292622357;589983.2708087255
39;GeneratorGroup39;GeneratorGroup;2977.8769109853447;26.198689482692373;397613.83021002717
40;GeneratorGroup40;GeneratorGroup;2039.4847455957733;25.16394357421098;665056.6410319114
41;GeneratorGroup41;GeneratorGroup;2292.367776698126;24.162597466511567;687368.5481171462
42;GeneratorGroup42;GeneratorGroup;2919.3731343994777;25.801877718467377;608578.9003781149
43;GeneratorGroup43;GeneratorGroup;2609.332167351535;25.929570394014394;168701.82804882273
44;GeneratorGroup44;GeneratorGroup;2701.1627127369084;24.72132733843311;143694.52390024607
45;GeneratorGroup45;GeneratorGroup;3284.716003588747;23.9436380531195;601833.2114544722
46;GeneratorGroup46;GeneratorGroup;3079.6433305503124;25.779966311048867;232672.093671036
47;GeneratorGroup47;GeneratorGroup;2070.1167383183197;25.016558553988958;386308.704183722
48;GeneratorGroup48;GeneratorGroup;2174.2742483463467;24.58650197631154;604274.9835865009
49;GeneratorGroup49;GeneratorGroup;1663.1979269023373;25.053318928044643;116564.06280235226
50;GeneratorGroup50;GeneratorGroup;3217.224371079535;25.184142767783513;534235.66702473611;GeneratorGroup5001;GeneratorGroup500;1994.5490257857396;23.935474814797065;53746.72654859421
2;GeneratorGroup5002;GeneratorGroup500;2306.31554573045;24.193354749913375;61607.35855609589
3;GeneratorGroup5003;GeneratorGroup500;2397.387144019226;23.85291404171256;69728.05250645785
4;GeneratorGroup5004;GeneratorGroup500;1498.0487530858654;24.547908230151478;52043.295837498146
5;GeneratorGroup5005;GeneratorGroup500;2559.096536384947;25.98271362857407;61566.133611189245
6;GeneratorGroup5006;GeneratorGroup500;2959.8127732768;24.082322551050094;55526.015587895556
7;GeneratorGroup5007;GeneratorGroup500;2707.386115526193;24.014102394391525;56884.44410667644
8;GeneratorGroup5008;GeneratorGroup500;1754.89228431312;24.59267750794177;46660.43477324491
9;GeneratorGroup5009;GeneratorGroup500;3115.9837945263507;25.505516982129137;52513.888947973755
10;GeneratorGroup50010;GeneratorGroup500;1274.5859309774537;25.969495609702477;49285.35257808032
11;GeneratorGroup50011;GeneratorGroup500;1637.0379522591384;24.282301121652704;60772.253917960436
12;GeneratorGroup50012;GeneratorGroup500;1645.7391335485106;25.726826100114128;71486.05195548675
13;GeneratorGroup50013;GeneratorGroup500;2704.599862260546;25.196582010416126;56008.761820064145
14;GeneratorGroup50014;GeneratorGroup500;2506.679316920632;25.85876925486337;67454.44990345885
15;GeneratorGroup50015;GeneratorGroup500;1264.3617752206746;24.462513583751882;54167.6534721737
16;GeneratorGroup50016;GeneratorGroup500;2205.709602906855;25.25256011968161;68428.22496594371
17;GeneratorGroup50017;GeneratorGroup500;1617.9321522952794;25.413001977001706;69189.25308656669
18;GeneratorGroup50018;GeneratorGroup500;2272.6127096337327;24.085734581231396;69910.24682631405
19;GeneratorGroup50019;GeneratorGroup500;1579.5216238419578;24.73285765279642;68324.57091341936
20;GeneratorGroup50020;GeneratorGroup500;1660.769767630146;24.489525930669906;73238.59330840496
21;GeneratorGroup50021;GeneratorGroup500;1972.7695298807114;24.026105587176108;71653.69681962451
22;GeneratorGroup50022;GeneratorGroup500;2919.051037407976;24.645017121270456;71999.73246295465
23;GeneratorGroup50023;GeneratorGroup500;2610.7473920363386;25.857193970766758;49689.06193798474
24;GeneratorGroup50024;GeneratorGroup500;3142.2885701397745;24.695930105563658;64813.62445030881
25;GeneratorGroup50025;GeneratorGroup500;2217.023372512682;24.04450765089126;47488.21611093675
26;GeneratorGroup50026;GeneratorGroup500;2308.2532819255957;24.27017731383806;61636.378642480275
27;GeneratorGroup50027;GeneratorGroup500;2150.558784151948;24.474545766287207;72429.52203763547
28;GeneratorGroup50028;GeneratorGroup500;1174.142709868778;24.039027921705532;73296.72643018079
29;GeneratorGroup50029;GeneratorGroup500;2896.5402920910306;25.283182231184163;69106.76402469407
30;GeneratorGroup50030;GeneratorGroup500;2255.8132469052107;25.95024011426918;49786.17659729914
31;GeneratorGroup50031;GeneratorGroup500;3214.8363386973065;25.520593889319013;64720.05924132491
32;GeneratorGroup50032;GeneratorGroup500;1167.6842050293799;24.821752668410685;49544.979454807755
33;GeneratorGroup50033;GeneratorGroup500;1962.3240476267292;25.47490607076906;68081.77911114137
34;GeneratorGroup50034;GeneratorGroup500;2367.3884966558726;25.202173618585732;56218.60296217904
35;GeneratorGroup50035;GeneratorGroup500;2595.985023507255;25.88975188984667;58774.8798593625
36;GeneratorGroup50036;GeneratorGroup500;2888.9778899685966;25.799697649322187;74100.44170463733
37;GeneratorGroup50037;GeneratorGroup500;1735.4427181094427;24.328328681291634;59110.77909344479
38;GeneratorGroup50038;GeneratorGroup500;1706.6128877627125;25.66326749113531;65630.2351247608
39;GeneratorGroup50039;GeneratorGroup500;1542.949583404774;25.733924041573257;72004.61102705219
40;GeneratorGroup50040;GeneratorGroup500;2172.1198805435615;25.909481976865084;72194.66030573504
41;GeneratorGroup50041;GeneratorGroup500;1161.0671687382273;26.129212711855793;64543.51566593759
42;GeneratorGroup50042;GeneratorGroup500;2207.1985025233967;25.921363169313377;60293.65499779893
43;GeneratorGroup50043;GeneratorGroup500;1105.1669161989075;23.816021773194148;59351.0117614321
44;GeneratorGroup50044;GeneratorGroup500;1422.1658006918658;25.575719934768856;62516.17727694035
45;GeneratorGroup50045;GeneratorGroup500;3275.0680335812463;25.058045405931264;58486.10751234522
46;GeneratorGroup50046;GeneratorGroup500;1328.3554894882689;24.464269590145026;54241.73181854413
47;GeneratorGroup50047;GeneratorGroup500;2714.6791018722415;26.092662135567238;54854.57181692836
48;GeneratorGroup50048;GeneratorGroup500;3011.225334788434;24.969382969137495;51484.5051369795
49;GeneratorGroup50049;GeneratorGroup500;1116.394704623611;24.958260582522907;71402.86526783893
50;GeneratorGroup50050;GeneratorGroup500;1234.0940424659955;24.20244996157135;70667.25669970512
1;JunctionBox1;JunctionBox;6270460.849515617;97.50969027242776;156.3897599133012
2;JunctionBox2;JunctionBox;6165901.488982912;99.71748013551148;158.60565116213428
3;JunctionBox3;JunctionBox;4752751.79893369;97.61124202300356;139.96548140164634
4;JunctionBox4;JunctionBox;5573804.757131172;97.42403597387276;143.58389957350388
5;JunctionBox5;JunctionBox;6833285.760897116;96.5417696813655;149.81347953867117
6;JunctionBox6;JunctionBox;7429744.354347339;97.1796838218902;181.15304865692593
7;JunctionBox7;JunctionBox;5636253.958555996;97.5643581259968;128.35273449244707
8;JunctionBox8;JunctionBox;4454119.005675066;95.03846488462631;123.74725221625539
9;JunctionBox9;JunctionBox;7727901.655549165;96.34795422242239;186.50760188834204
10;JunctionBox10;JunctionBox;6424341.512062108;95.91049270671483;119.58087879903147
11;JunctionBox11;JunctionBox;3246545.6523417803;96.63779194388422;149.8877420099565
12;JunctionBox12;JunctionBox;7342713.580148842;96.6930000144814;168.94058827187965
13;JunctionBox13;JunctionBox;4521436.317665681;99.04502518638733;176.73042578781622
14;JunctionBox14;JunctionBox;5542710.574135826;98.79351414269568;132.7481117301869
15;JunctionBox15;JunctionBox;5182994.817570554;99.21501641428999;132.3835395602478
16;JunctionBox16;JunctionBox;3368447.6607507095;97.89972531722545;130.4753534994475
17;JunctionBox17;JunctionBox;4985654.79002722;97.64753200573435;147.04971824884365
18;JunctionBox18;JunctionBox;7146251.575115242;96.77689794245435;136.32822455797654
19;JunctionBox19;JunctionBox;2814044.5047547147;98.11758047164567;172.66028182501748
20;JunctionBox20;JunctionBox;6726812.145614467;98.66883682801615;114.63267936261354
21;JunctionBox21;JunctionBox;6643956.024891607;99.86462812423926;163.24553865764722
22;JunctionBox22;JunctionBox;5952433.6259503085;99.71963313318713;147.5507889613129
23;JunctionBox23;JunctionBox;4605772.227273517;96.96514783790519;116.04981177124198
24;JunctionBox24;JunctionBox;6834434.413553842;99.05264155188196;155.38704708689073
25;JunctionBox25;JunctionBox;3787908.1834542966;95.71527924476666;119.57989633317604
26;JunctionBox26;JunctionBox;5287596.061658523;95.71082355310429;175.09196447477916
27;JunctionBox27;JunctionBox;4803414.240972491;95.60854731479678;126.84021789911506
28;JunctionBox28;JunctionBox;4159465.8950613434;95.51648396229494;126.67316647696073
29;JunctionBox29;JunctionBox;3736107.710415085;99.71398815117335;118.40252959886092
30;JunctionBox30;JunctionBox;5180884.403110573;99.70725321004863;131.64153711926056
31;JunctionBox31;JunctionBox;3167219.882296232;96.22146871353182;139.77951885368324
32;JunctionBox32;JunctionBox;5835801.78170727;96.80245659034964;183.67437984892018
33;JunctionBox33;JunctionBox;5993243.860057384;96.6938621118739;121.55716482676203
34;JunctionBox34;JunctionBox;4271626.370964198;96.60177145405679;144.2082965632614
35;JunctionBox35;JunctionBox;3649978.8793995967;95.35089064528317;175.018429465673
36;JunctionBox36;JunctionBox;4915237.78078879;99.67561061464183;151.78570563637567
37;JunctionBox37;JunctionBox;4248107.056281749;98.4368113550451;150.82902695322093
38;JunctionBox38;JunctionBox;3104498.983697757;99.04928684261387;116.79097893560186
39;JunctionBox39;JunctionBox;2921285.950946145;97.7465548741702;116.91406661840566
40;JunctionBox40;JunctionBox;7643590.451606606;95.67577951469902;155.61066664966273
41;JunctionBox41;JunctionBox;6833878.349349701;97.6519152456056;173.73197785589667
42;JunctionBox42;JunctionBox;7778620.855208505;98.16843663135805;161.63867094473503
43;JunctionBox43;JunctionBox;4381092.416993802;96.44081186527197;125.93979035966456
44;JunctionBox44;JunctionBox;5208465.294442918;95.16605032913482;148.58838171768554
45;JunctionBox45;JunctionBox;3530387.3943961784;99.86751416196773;183.27249595651523
46;JunctionBox46;JunctionBox;5618245.35402014;98.89031798681891;133.9525478534757
47;JunctionBox47;JunctionBox;7522311.8938956745;94.94695503196112;122.55078329169346
48;JunctionBox48;JunctionBox;5533777.414930979;99.32637484702279;116.6159404094639
49;JunctionBox49;JunctionBox;7064132.413835342;99.00539976257214;165.94786999634786
50;JunctionBox50;JunctionBox;6608021.032393561;97.84601277731883;180.53991200308846
